brand,official_sku,normalized_sku,product_name,alternate_names,section,catalog_item_type,launch_candidate,source_pdf,source_pdf_pages,source_catalog_pages,source_item_nos,source_lines,extraction_methods,source_validation,price,price_source,notes
Columbia,3.5SF,3.5SF,"3.5"" Standard Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3.5SF,3.5SF 3.5” Standard Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3CSF,3CSF,"3"" Combo Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3CSF,3CSF 3” Combo Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3DF,3DF,"3"" Direct Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3DF,3DF 3” Direct Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3SF,3SF,"3"" Standard Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3SF,3SF 3” Standard Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3WTCSF,3WTCSF,"3"" Widetrack Combo Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3WTCSF,3WTCSF 3” Widetrack Combo Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3WTDF,3WTDF,"3"" Widetrack Direct Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3WTDF,3WTDF 3” Widetrack Direct Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,3WTSF,3WTSF,"3"" Widetrack Standard Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,3WTSF,3WTSF 3” Widetrack Standard Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,4DF,4DF,"4"" Direct Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,4DF,4DF 4” Direct Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,4SF,4SF,"4"" Standard Flusher",,Corner Flushers,tool,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,21,20,4SF,4SF 4” Standard Flusher,pdf_text,sku_found_in_pdf_text,,,
Columbia,RC,RC,Columbia Road Case,,Tool Cases,case,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,23,22,RC,RC Columbia Road Case,pdf_text,sku_found_in_pdf_text,,,
Columbia,TCS,TCS,Columbia Gun Case,,Tool Cases,case,1,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,23,22,TCS,TCS Columbia Gun Case,pdf_text,sku_found_in_pdf_text,,,
TapeTech,76TT,76TT,EasyClean Pump,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,76TT,76TT - EasyClean® Pump 76XLTT - Extra Long EasyClean® Pump 76TT-CA - EasyClean® Pump,pdf_text,sku_found_in_pdf_text,,,
TapeTech,76TT-CA,76TT-CA,EasyClean Pump,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,76TT-CA,76TT - EasyClean® Pump 76XLTT - Extra Long EasyClean® Pump 76TT-CA - EasyClean® Pump,pdf_text,sku_found_in_pdf_text,,,
TapeTech,76XLTT,76XLTT,Extra Long EasyClean Pump,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,76XLTT,76TT - EasyClean® Pump 76XLTT - Extra Long EasyClean® Pump 76TT-CA - EasyClean® Pump,pdf_text,sku_found_in_pdf_text,,,
TapeTech,85T,85T,Gooseneck,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,85T & 85XLTT,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,85XLTT,85XLTT,Gooseneck,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,85T & 85XLTT,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,90T,90T,Filler Adapter,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,90T,85T & 85XLTT - Gooseneck 90T - Filler Adapter GSR-TT - Gooseneck Riser,pdf_text,sku_found_in_pdf_text,,,
TapeTech,GSR-TT,GSR-TT,Gooseneck Riser,,Pumps,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,5,13,GSR-TT,Gooseneck. 76XLTT is designed for 30 gallon barrels or to Use with 85T Gooseneck and GSR-TT Gooseneck,pdf_text,sku_found_in_pdf_text,,,
TapeTech,03TT,03TT,EasyClean Automatic Mini-Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,03TT,03TT - EasyClean® Automatic Mini-Taper ATX01TT - Automatic Taper Extension,pdf_text,sku_found_in_pdf_text,,,
TapeTech,07TT,07TT,EasyClean Automatic Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,07TT,07TT-C - EasyClean® Carbon Fiber Automatic Taper 07TT - EasyClean® Automatic Taper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,07TT-C,07TT-C,EasyClean Carbon Fiber Automatic Taper,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,07TT-C,07TT-C - EasyClean® Carbon Fiber Automatic Taper 07TT - EasyClean® Automatic Taper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,ATX01TT,ATX01TT,Automatic Taper Extension,,Tapers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,7,15,ATX01TT,03TT - EasyClean® Automatic Mini-Taper ATX01TT - Automatic Taper Extension,pdf_text,sku_found_in_pdf_text,,,
TapeTech,15TTE,15TTE,Inside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,15TTE,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,17TT,17TT,Outside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,17TT,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,17TTE,17TTE,Outside Corner Roller,,Corner Rollers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,8,16,17TTE,15TTE - Inside Corner Roller 17TT - Outside Corner Roller 17TTE - Outside Corner Roller,pdf_text,sku_found_in_pdf_text,,,
TapeTech,16TT,16TT,Outside Corner,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,16TT,"the 16TT Applicator Head to a Corner Applicator (CA07TT or CA08TT), the 14TT MudRunner® or a Compound Tube (CT24TT, CT36TT, CT42TT) to simplify and",pdf_text,sku_found_in_pdf_text,,,
TapeTech,16TT90,16TT90,Inside Corner,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,16TT90,accelerate installation of paper-faced corner bead for external (outside) drywall corners. Attach the 16TT90 Applicator Head to a Corner Applicator (CA07TT or,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH55TT,CH55TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH55TT,CH55TT - Cove Applicator Head CH75TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH75TT,CH75TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH75TT,CH55TT - Cove Applicator Head CH75TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH83TT,CH83TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH83TT,CH83TT - Cove Applicator Head CH90TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CH90TT,CH90TT,Cove Applicator Head,,Applicator Heads,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,9,17,CH90TT,CH83TT - Cove Applicator Head CH90TT - Cove Applicator Head,pdf_text,sku_found_in_pdf_text,,,
TapeTech,NS02TT,NS02TT,"2"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NS02TT,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,NS03TT,NS03TT,"3"" Nail Spotter",,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NS03TT,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,NSW01,NSW01,Nailspotter Wheel Kit,,Nail Spotters,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,10,18,NSW01,"NS02TT - 2"" Nail Spotter NS03TT - 3"" Nail Spotter NSW01 - Nailspotter Wheel Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,CA07TT,CA07TT,"7"" Corner Applicator",,Corner Applicators,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,CA07TT,"CA07TT - 7"" Corner Applicator CA08TT - 8"" Corner Applicator",pdf_text,sku_found_in_pdf_text,,,
TapeTech,CA08TT,CA08TT,"8"" Corner Applicator",,Corner Applicators,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,11,19,CA08TT,"CA07TT - 7"" Corner Applicator CA08TT - 8"" Corner Applicator",pdf_text,sku_found_in_pdf_text,,,
TapeTech,MR01TT,MR01TT,MudRunner Pro,,MudRunner Pro,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,21,MR01TT,"The patented MR01TT MudRunner®Pro is the closest thing to an “automatic tool” for the drywall professional. Almost effortlessly, in conjunction with",pdf_text,sku_found_in_pdf_text,,,
TapeTech,MRX01TT,MRX01TT,Extension,,MudRunner Pro,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,13,21,MRX01TT,add the MRX01TT MudRunner extension (sold separately).,pdf_text,sku_found_in_pdf_text,,,
TapeTech,40XTT,40XTT,"2"" Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,40XTT,"40XTT - 2"" Corner Finisher 42TT - 2 ½"" Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,42TT,42TT,"2.5"" Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,14,22,42TT,"40XTT - 2"" Corner Finisher 42TT - 2 ½"" Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,48TT,48TT,"3"" EasyRoll Adjustable Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,48TT,"48TT - 3"" EasyRoll® Adjustable Corner Finisher 48XTT - 3 ½"" EasyRoll® Adjustable Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,48XTT,48XTT,"3.5"" EasyRoll Adjustable Corner Finisher",,Corner Finishers,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,48XTT,"48TT - 3"" EasyRoll® Adjustable Corner Finisher 48XTT - 3 ½"" EasyRoll® Adjustable Corner Finisher",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ07TT,EZ07TT,"7"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ07TT,"EZ07TT - 7"" EasyClean® Box EZ10TT - 10"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ10TT,EZ10TT,"10"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ10TT,"EZ07TT - 7"" EasyClean® Box EZ10TT - 10"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ12TT,EZ12TT,"12"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ12TT,"EZ12TT - 12"" EasyClean® Box EZ15TT - 15"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ15TT,EZ15TT,"15"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ15TT,"EZ12TT - 12"" EasyClean® Box EZ15TT - 15"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC07,EHC07,"7"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC07,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC10,EHC10,"10"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC10,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC12,EHC12,"12"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC12,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC07,PAHC07,"7"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC07,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC10,PAHC10,"10"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC10,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC12,PAHC12,"12"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC12,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB06-QSX,QB06-QSX,"6.5"" QuickBox Finishing Box",,QuickBox QSX,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB06-QSX,QB06-QSX - 4 Blade Profiles,pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB08-QSX,QB08-QSX,"8.5"" QuickBox Finishing Box",,QuickBox QSX,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB08-QSX,QB08-QSX - 3 Blade Profiles,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FBH2642TT-CF,FBH2642TT-CF,Carbon Fiber Box Handle (extendable),,Carbon Fiber Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,23,31,FBH2642TT-CF,FBH2642TT-CF,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FBH4272TT-CF,FBH4272TT-CF,Carbon Fiber Box Handle (extendable),,Carbon Fiber Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,23,31,FBH4272TT-CF,FBH4272TT-CF,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8034TT,8034TT,"34"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8034TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8042TT,8042TT,"42"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8042TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8054TT,8054TT,"54"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8054TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8072TT,8072TT,"72"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8072TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8134TT,8134TT,"34"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8134TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8142TT,8142TT,"42"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8142TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8154TT,8154TT,"54"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8154TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8172TT,8172TT,"72"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8172TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,88TTE,88TTE,Box XTender Handle,,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,88TTE,88TTE - Box XTender® Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BH,BH,Brakeless Box Handle,,Brakeless Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,25,33,BH,The new TapeTech brakeless finishing box handles – Models BH and BHE – are perfect for both new or experienced ATF tool users. The friction brake design,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BHE,BHE,Brakeless Box Handle (extendable),,Brakeless Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,25,33,BHE,The new TapeTech brakeless finishing box handles – Models BH and BHE – are perfect for both new or experienced ATF tool users. The friction brake design,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BHE-SW,BHE-SW,Rotational Brakeless Finishing Box Handle,,SideWinder,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,26,34,BHE-SW,BHE-SW - Rotational Brakeless Finishing Box Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8000TT,8000TT,Wizard Compact Finishing Box Handle,,Wizard Compact Finishing Box Handle,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,27,35,8000TT,8000TT - Wizard® Compact Finishing Box Handle 8000TT-PA - Wizard® Compact Finishing Box Handle for Power Assist®,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8000TT-PA,8000TT-PA,Wizard Compact Finishing Box Handle for Power Assist,,Wizard Compact Finishing Box Handle,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,27,35,8000TT-PA,8000TT - Wizard® Compact Finishing Box Handle 8000TT-PA - Wizard® Compact Finishing Box Handle for Power Assist®,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CAA-TT,CAA-TT,Corner Applicator Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,CAA-TT,Corner Applicator Adapter (CAA-TT) securely positioning the handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CFA-TT,CFA-TT,Corner Finisher Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,CFA-TT,CAA-TT - Corner Applicator Adapter NSA-TT - Nail Spotter Adapter CFA-TT - Corner Finisher Adapter,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FHTT,FHTT,Fiberglass Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,FHTT,FHTT - Fiberglass Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FHTT-CC,FHTT-CC,Closet Crusher Fiberglass Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,FHTT-CC,FHTT-CC - Closet Crusher Fiberglass Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,NSA-TT,NSA-TT,Nail Spotter Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,NSA-TT,CAA-TT - Corner Applicator Adapter NSA-TT - Nail Spotter Adapter CFA-TT - Corner Finisher Adapter,pdf_text,sku_found_in_pdf_text,,,
TapeTech,XHTT,XHTT,Extension Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,XHTT,XHTT - Extension Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,HAWK001-PS,HAWK001-PS,"13"" x 13"" Aluminum Hawk",,Tools of the Trade,hand_tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,36,44,HAWK001-PS,"HAWK001-PS - 13"" x 13ʺ Aluminum Hawk HAWK002-PS - 13"" x 13ʺ Premium Anodized Hawk",pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,HAWK002-PS,HAWK002-PS,"13"" x 13"" Premium Anodized Hawk",,Tools of the Trade,hand_tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,36,44,HAWK002-PS,"HAWK001-PS - 13"" x 13ʺ Aluminum Hawk HAWK002-PS - 13"" x 13ʺ Premium Anodized Hawk",pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,MP12SSTT,MP12SSTT,"12"" Stainless Steel Mud Pan",,Tools of the Trade,hand_tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,36,44,MP12SSTT,MP14SSTT MP12SSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,MP14SSTT,MP14SSTT,"14"" Stainless Steel Mud Pan",,Tools of the Trade,hand_tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,36,44,MP14SSTT,MP14SSTT MP12SSTT,pdf_visual_table,sku_found_in_pdf_text,,,
