brand,official_sku,normalized_sku,product_name,alternate_names,section,catalog_item_type,launch_candidate,source_pdf,source_pdf_pages,source_catalog_pages,source_item_nos,source_lines,extraction_methods,source_validation,price,price_source,notes
TapeTech,502F4X,502F4X,"3.5"" EZ Roll Corner Finisher Blade Change Kit",,Corner Finishers / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,15,23,502F4X,502F4X - 3½” EZ Roll Corner Finisher Blade Change Kit 450009F - 3” Carbide Blade,pdf_text,sku_found_in_pdf_text,,,
TapeTech,200001,200001,Stainless Steel Blade,,EasyClean Boxes / Common Wear Parts; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,200001,"200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade 340001 - Stainless Steel Blade; 501C10 - 10"" Wear Parts Kit 200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,200026F,200026F,Box Wiper,,EasyClean Boxes / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,200026F,200026F - Box Wiper 250026F - Box Wiper 300026F - Box Wiper 340026 - Box Wiper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,209006,209006,Skid Cover (right side),,EasyClean Boxes / Common Wear Parts; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,209006,209006 - Skid Cover (right side) 209006 - Skid Cover (right side) 209006 - Skid Cover (right side) 209006 - Skid Cover (right side); 209006 - Skid Cover (right side) 209006 - Skid Cover (right side) 209006 - Skid Cover (right side),pdf_text,sku_found_in_pdf_text,,,
TapeTech,209039,209039,Skid Cover (left side),,EasyClean Boxes / Common Wear Parts; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,209039,209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side); EZROLL-KIT - Finishing Box Wheel Replacement Kit 209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side); EZROLL-KIT - Finishing Wheel Replacement Kit 209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side),pdf_text,sku_found_in_pdf_text,,,
TapeTech,250001,250001,Stainless Steel Blade,,EasyClean Boxes / Common Wear Parts; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,250001,"200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade 340001 - Stainless Steel Blade; 501C10 - 10"" Wear Parts Kit 200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,250026F,250026F,Box Wiper,,EasyClean Boxes / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,250026F,200026F - Box Wiper 250026F - Box Wiper 300026F - Box Wiper 340026 - Box Wiper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,300001,300001,Stainless Steel Blade,,EasyClean Boxes / Common Wear Parts; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,300001,"200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade 340001 - Stainless Steel Blade; 501C10 - 10"" Wear Parts Kit 200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade",pdf_text,sku_found_in_pdf_text,,,
TapeTech,300026F,300026F,Box Wiper,,EasyClean Boxes / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,300026F,200026F - Box Wiper 250026F - Box Wiper 300026F - Box Wiper 340026 - Box Wiper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,340001,340001,Stainless Steel Blade,,EasyClean Boxes / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,340001,200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade 340001 - Stainless Steel Blade,pdf_text,sku_found_in_pdf_text,,,
TapeTech,340026,340026,Box Wiper,,EasyClean Boxes / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,340026,200026F - Box Wiper 250026F - Box Wiper 300026F - Box Wiper 340026 - Box Wiper,pdf_text,sku_found_in_pdf_text,,,
TapeTech,501C10,501C10,"10"" Wear Parts Kit",,EasyClean Boxes / Parts Kits; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,501C10,"501C10 - 10"" Wear Parts Kit 501C15 - 15"" Wear Parts Kit; 501C10 - 10"" Wear Parts Kit 200001 - Stainless Steel Blade 250001 - Stainless Steel Blade 300001 - Stainless Steel Blade",pdf_text,sku_found_in_pdf_text,,,appears as both maintenance_kit and common_wear_part
TapeTech,501C12,501C12,"12"" Wear Parts Kit",,EasyClean Boxes / Parts Kits; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,501C12,"501C7 - 7"" Wear Parts Kit 501C12 - 12"" Wear Parts Kit EZROLL-KIT - Finishing Box Wheel Replacement Kit TC01TT Tool Caddy (see page 59); 501C12 - 12"" Wear Parts Kit 210024F - Box Wiper 260024F - Box Wiper 310024F - Box Wiper",pdf_text,sku_found_in_pdf_text,,,appears as both maintenance_kit and common_wear_part
TapeTech,501C15,501C15,"15"" Wear Parts Kit",,EasyClean Boxes / Parts Kits,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,501C15,"501C10 - 10"" Wear Parts Kit 501C15 - 15"" Wear Parts Kit",pdf_text,sku_found_in_pdf_text,,,
TapeTech,501C7,501C7,"7"" Wear Parts Kit",,EasyClean Boxes / Parts Kits; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,501C7,"501C7 - 7"" Wear Parts Kit 501C12 - 12"" Wear Parts Kit EZROLL-KIT - Finishing Box Wheel Replacement Kit TC01TT Tool Caddy (see page 59); 501C7 - 7"" Wear Parts Kit EHC07: EHC10: EHC12:; 501C7 - 7"" Wear Parts Kit PAHC07: PAHC10: PAHC12:",pdf_text,sku_found_in_pdf_text,,,appears as both maintenance_kit and common_wear_part
TapeTech,EZ07TT,EZ07TT,"7"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ07TT,"EZ07TT - 7"" EasyClean® Box EZ10TT - 10"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ10TT,EZ10TT,"10"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ10TT,"EZ07TT - 7"" EasyClean® Box EZ10TT - 10"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ12TT,EZ12TT,"12"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ12TT,"EZ12TT - 12"" EasyClean® Box EZ15TT - 15"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZ15TT,EZ15TT,"15"" EasyClean Box",,EasyClean Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17,25,EZ15TT,"EZ12TT - 12"" EasyClean® Box EZ15TT - 15"" EasyClean® Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EZROLL-KIT,EZROLL-KIT,Finishing Box Wheel Replacement Kit,Finishing Wheel Replacement Kit,EasyClean Boxes / Parts Kits; MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,maintenance_kit,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,17; 19; 21,25; 27; 29,EZROLL-KIT,"501C7 - 7"" Wear Parts Kit 501C12 - 12"" Wear Parts Kit EZROLL-KIT - Finishing Box Wheel Replacement Kit TC01TT Tool Caddy (see page 59); EZROLL-KIT - Finishing Box Wheel Replacement Kit 209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side); EZROLL-KIT - Finishing Wheel Replacement Kit 209039 - Skid Cover (left side) 209039 - Skid Cover (left side) 209039 - Skid Cover (left side)",pdf_text,sku_found_in_pdf_text,,,appears as both maintenance_kit and common_wear_part
TapeTech,210024F,210024F,Box Wiper,,MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19; 21,27; 29,210024F,"501C12 - 12"" Wear Parts Kit 210024F - Box Wiper 260024F - Box Wiper 310024F - Box Wiper",pdf_text,sku_found_in_pdf_text,,,
TapeTech,260024F,260024F,Box Wiper,,MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19; 21,27; 29,260024F,"501C12 - 12"" Wear Parts Kit 210024F - Box Wiper 260024F - Box Wiper 310024F - Box Wiper",pdf_text,sku_found_in_pdf_text,,,
TapeTech,310024F,310024F,Box Wiper,,MaxxBox High Capacity Boxes / Common Wear Parts; Power Assist MaxxBox / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19; 21,27; 29,310024F,"501C12 - 12"" Wear Parts Kit 210024F - Box Wiper 260024F - Box Wiper 310024F - Box Wiper",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC07,EHC07,"7"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC07,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC10,EHC10,"10"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC10,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,EHC12,EHC12,"12"" MaxxBox High Capacity Box",,MaxxBox High Capacity Boxes,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,19,27,EHC12,"EHC07 - 7"" MaxxBox® High Capacity Box EHC10 - 10"" MaxxBox® High Capacity Box EHC12 - 12"" MaxxBox® High Capacity Box",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC07,PAHC07,"7"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC07,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC10,PAHC10,"10"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC10,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,PAHC12,PAHC12,"12"" Power Assist MaxxBox",,Power Assist MaxxBox,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,21,29,PAHC12,"PAHC07 - 7"" Power Assist® MaxxBox® PAHC10 - 10"" Power Assist® MaxxBox® PAHC12 - 12"" Power Assist® MaxxBox®",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB06-QSX,QB06-QSX,"6.5"" QuickBox Finishing Box",,QuickBox QSX,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB06-QSX,QB06-QSX - 4 Blade Profiles,pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB08-QSX,QB08-QSX,"8.5"" QuickBox Finishing Box",,QuickBox QSX,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB08-QSX,QB08-QSX - 3 Blade Profiles,pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB6003-5,QB6003-5,Flat Finishing Blade Profile,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB6003-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB6023-5,QB6023-5,.045 Crowned Finishing Blade Profile,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB6023-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB6033-5,QB6033-5,Crowned Blade Profile for exterior seaming applications,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB6033-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB6043-5,QB6043-5,Notched Blade Profile for adhesive applications,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB6043-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB8003-5,QB8003-5,Flat Finishing Blade Profile,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB8003-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB8023-5,QB8023-5,.045 Crowned Finishing Blade Profile,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB8023-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,QB8043-5,QB8043-5,Notched Blade Profile for adhesive applications,,QuickBox QSX / Common Wear Parts,common_wear_part,0,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,22,30,QB8043-5,"QB6003-5, QB8003-5 QB6023-5, QB8023-5 QB6033-5 QB6043-5, QB8043-5",pdf_text,sku_found_in_pdf_text,,,
TapeTech,FBH2642TT-CF,FBH2642TT-CF,Carbon Fiber Box Handle (extendable),,Carbon Fiber Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,23,31,FBH2642TT-CF,FBH2642TT-CF,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FBH4272TT-CF,FBH4272TT-CF,Carbon Fiber Box Handle (extendable),,Carbon Fiber Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,23,31,FBH4272TT-CF,FBH4272TT-CF,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8034TT,8034TT,"34"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8034TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8042TT,8042TT,"42"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8042TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8054TT,8054TT,"54"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8054TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8072TT,8072TT,"72"" Box Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8072TT,"8034TT - 34"" Box Handle 8042TT - 42"" Box Handle 8054TT - 54"" Box Handle 8072TT - 72"" Box Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8134TT,8134TT,"34"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8134TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8142TT,8142TT,"42"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8142TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8154TT,8154TT,"54"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8154TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,8172TT,8172TT,"72"" EasyFinish Handle",,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,8172TT,"8134TT - 34"" EasyFinish™ Handle 8142TT - 42"" EasyFinish™ Handle 8154TT - 54"" EasyFinish™ Handle 8172TT - 72"" EasyFinish™ Handle",pdf_text,sku_found_in_pdf_text,,,
TapeTech,88TTE,88TTE,Box XTender Handle,,Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,24,32,88TTE,88TTE - Box XTender® Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BH,BH,Brakeless Box Handle,,Brakeless Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,25,33,BH,The new TapeTech brakeless finishing box handles – Models BH and BHE – are perfect for both new or experienced ATF tool users. The friction brake design,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BHE,BHE,Brakeless Box Handle (extendable),,Brakeless Box Handles,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,25,33,BHE,The new TapeTech brakeless finishing box handles – Models BH and BHE – are perfect for both new or experienced ATF tool users. The friction brake design,pdf_text,sku_found_in_pdf_text,,,
TapeTech,BHE-SW,BHE-SW,Rotational Brakeless Finishing Box Handle,,SideWinder,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,26,34,BHE-SW,BHE-SW - Rotational Brakeless Finishing Box Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8000TT,8000TT,Wizard Compact Finishing Box Handle,,Wizard Compact Finishing Box Handle,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,27,35,8000TT,8000TT - Wizard® Compact Finishing Box Handle 8000TT-PA - Wizard® Compact Finishing Box Handle for Power Assist®,pdf_text,sku_found_in_pdf_text,,,
TapeTech,8000TT-PA,8000TT-PA,Wizard Compact Finishing Box Handle for Power Assist,,Wizard Compact Finishing Box Handle,tool,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,27,35,8000TT-PA,8000TT - Wizard® Compact Finishing Box Handle 8000TT-PA - Wizard® Compact Finishing Box Handle for Power Assist®,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CAA-TT,CAA-TT,Corner Applicator Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,CAA-TT,Corner Applicator Adapter (CAA-TT) securely positioning the handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CFA-TT,CFA-TT,Corner Finisher Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,CFA-TT,CAA-TT - Corner Applicator Adapter NSA-TT - Nail Spotter Adapter CFA-TT - Corner Finisher Adapter,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FHTT,FHTT,Fiberglass Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,FHTT,FHTT - Fiberglass Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,FHTT-CC,FHTT-CC,Closet Crusher Fiberglass Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,FHTT-CC,FHTT-CC - Closet Crusher Fiberglass Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,NSA-TT,NSA-TT,Nail Spotter Adapter,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,NSA-TT,CAA-TT - Corner Applicator Adapter NSA-TT - Nail Spotter Adapter CFA-TT - Corner Finisher Adapter,pdf_text,sku_found_in_pdf_text,,,
TapeTech,XHTT,XHTT,Extension Handle,,Support Handles,accessory,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,28,36,XHTT,XHTT - Extension Handle,pdf_text,sku_found_in_pdf_text,,,
TapeTech,CK06CSTT,CK06CSTT,"6"" Carbon Steel Clipped Joint Knife",,Premium Taping Knives / Specialty Knives,knife,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,CK06CSTT,VIN8025 VIN4030 VIN8060 VIN11075 VEX8025 VEX4030 VEX8060 VEX11075 CTADJUST-IN CK06CSTT PK35CSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,CTADJUST-IN,CTADJUST-IN,"3 3/4"" Adjustable Inside Corner Trowel",,Premium Taping Knives / Inside and Outside Corner Trowels,trowel,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,CTADJUST-IN,VIN8025 VIN4030 VIN8060 VIN11075 VEX8025 VEX4030 VEX8060 VEX11075 CTADJUST-IN CK06CSTT PK35CSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,JK01SSTT,JK01SSTT,"1"" Stainless Steel Jointing Knife",,Premium Taping Knives / Jointing Knives,knife,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,JK01SSTT,JK06SSTT JK05SSTT JK04SSTT JK03SSTT JK02SSTT JK125SSTT JK01SSTT JK34SSTT JK06CSTT JK06CSTT JK04CSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,JK02SSTT,JK02SSTT,"2"" Stainless Steel Jointing Knife",,Premium Taping Knives / Jointing Knives,knife,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,JK02SSTT,JK06SSTT JK05SSTT JK04SSTT JK03SSTT JK02SSTT JK125SSTT JK01SSTT JK34SSTT JK06CSTT JK06CSTT JK04CSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,JK03SSTT,JK03SSTT,"3"" Stainless Steel Jointing Knife",,Premium Taping Knives / Jointing Knives,knife,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,JK03SSTT,JK06SSTT JK05SSTT JK04SSTT JK03SSTT JK02SSTT JK125SSTT JK01SSTT JK34SSTT JK06CSTT JK06CSTT JK04CSTT,pdf_visual_table,sku_found_in_pdf_text,,,
TapeTech,JK04CSTT,JK04CSTT,"4"" Carbon Steel Jointing Knife",,Premium Taping Knives / Jointing Knives,knife,1,products\scraped_results\brands\TapeTech\TapeTech-Product-Catalog_ENG_web_pages-9-46.pdf,29,37,JK04CSTT,JK06SSTT JK05SSTT JK04SSTT JK03SSTT JK02SSTT JK125SSTT JK01SSTT JK34SSTT JK06CSTT JK06CSTT JK04CSTT,pdf_visual_table,sku_found_in_pdf_text,,,Official PDF page 37 displays JK06CSTT under both 6 inch and 5 inch carbon steel jointing knife positions.
