severity,category,line,id,type,sku,brand,name,detail,recommendation
high,purchasable_zero_regular_price,387,13843,variation,CA08TT,TapeTech,"TapeTech Corner Applicator - 8""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,388,13844,variation,40XTT,TapeTech,"TapeTech Corner Finisher - 2""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,389,13845,variation,42TT,TapeTech,"TapeTech Corner Finisher - 2.5""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,390,13846,variation,502F2,TapeTech,"TapeTech Corner Finisher Blade Kit - 2""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,391,13847,variation,502F3,TapeTech,"TapeTech Corner Finisher Blade Kit - 3""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,396,13852,variation,EZ07TT,TapeTech,"TapeTech EasyClean® Finishing Box - 7""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,397,13853,variation,EZ10TT,TapeTech,"TapeTech EasyClean® Finishing Box - 10""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,398,13854,variation,EZ12TT,TapeTech,"TapeTech EasyClean® Finishing Box - 12""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,399,13855,variation,EZ15TT,TapeTech,"TapeTech EasyClean® Finishing Box - 15""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,400,13856,variation,76TT,TapeTech,TapeTech EasyClean® Loading Pump - Standard,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,401,13857,variation,76XLTT,TapeTech,TapeTech EasyClean® Loading Pump - XL,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,402,13858,variation,NS02TT,TapeTech,"TapeTech EasyClean® Nail Spotter - 2""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,403,13859,variation,NS03TT,TapeTech,"TapeTech EasyClean® Nail Spotter - 3""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,404,13860,variation,NS02FHTT,TapeTech,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 2""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,405,13861,variation,NS03FHTT,TapeTech,"TapeTech EasyClean® Nail Spotter with FHTT Fiberglass Handle - 3""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,406,13862,variation,8134TT,TapeTech,"TapeTech EasyFinish® Bent Flat Box Handle - 34""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,407,13863,variation,8142TT,TapeTech,"TapeTech EasyFinish® Bent Flat Box Handle - 42""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,408,13864,variation,8154TT,TapeTech,"TapeTech EasyFinish® Bent Flat Box Handle - 54""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,409,13865,variation,8172TT,TapeTech,"TapeTech EasyFinish® Bent Flat Box Handle - 72""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,410,13866,variation,48TT,TapeTech,"TapeTech EasyRoll® Adjustable Corner Finisher - 3""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,411,13867,variation,48XTT,TapeTech,"TapeTech EasyRoll® Adjustable Corner Finisher - 3.5""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,412,13868,variation,72052,TapeTech,"TapeTech Finishing Knife and Compound Roller Set - 24""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,413,13869,variation,72054,TapeTech,"TapeTech Finishing Knife and Compound Roller Set - 32""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,414,13870,variation,8034TT,TapeTech,"TapeTech Flat Box Handle - 34""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,415,13871,variation,8042TT,TapeTech,"TapeTech Flat Box Handle - 42""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,416,13872,variation,8054TT,TapeTech,"TapeTech Flat Box Handle - 54""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,417,13873,variation,8072TT,TapeTech,"TapeTech Flat Box Handle - 72""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,420,13876,variation,EHC07,TapeTech,"TapeTech MAXXBOX® High Capacity Finishing Box - 7""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,421,13877,variation,EHC10,TapeTech,"TapeTech MAXXBOX® High Capacity Finishing Box - 10""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,422,13878,variation,EHC12,TapeTech,"TapeTech MAXXBOX® High Capacity Finishing Box - 12""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,423,13879,variation,PAHC07,TapeTech,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,424,13880,variation,PAHC10,TapeTech,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,425,13881,variation,PAHC12,TapeTech,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,428,13884,variation,EIN5090,TapeTech,"TapeTech 90° Inside Corner Edger - 0.5""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,429,13885,variation,EIN7590,TapeTech,"TapeTech 90° Inside Corner Edger - 0.75""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,430,13886,variation,EIN10090,TapeTech,"TapeTech 90° Inside Corner Edger - 1""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,431,13887,variation,EIN15090,TapeTech,"TapeTech 90° Inside Corner Edger - 1.5""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,432,13888,variation,EIN20090,TapeTech,"TapeTech 90° Inside Corner Edger - 2""",Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,433,13889,variation,TTSFS,TapeTech,TapeTech Standard Full Set - TTSFS,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,434,13890,variation,TTSFS2,TapeTech,TapeTech Standard Full Set - TTSFS-2,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,435,13891,variation,8000TT,TapeTech,TapeTech Wizard™ Compact Flat Box Handle - 8000TT,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,purchasable_zero_regular_price,436,13892,variation,8000TTPA,TapeTech,TapeTech Wizard™ Compact Flat Box Handle - 8000TT-PA,Purchasable variation/simple has Regular price 0.00.,Confirm free product is intentional; otherwise populate price before import.
high,shifted_seo_schema_metadata,53,13232,simple,PTAICA,Platinum Drywall Tools,Platinum Wheel Inside Angle / Corner Applicator,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Wheel Inside Angle / Corner Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,54,13233,simple,PTBF,Platinum Drywall Tools,Platinum Box Filler Attachment,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Box Filler Attachment'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,55,13234,variable,PTBH,Platinum Drywall Tools,Platinum Flat Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,56,13235,simple,PTCA8,Platinum Drywall Tools,"Platinum 8"" Corner Applicator","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum 8"" Corner Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,57,13236,simple,PTCAH50,Platinum Drywall Tools,"Platinum 50"" Corner Box Handle","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum 50"" Corner Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,58,13237,variable,PTCF,Platinum Drywall Tools,Platinum Angle Head Corner Finisher with Wheels,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Angle Head Corner Finisher with Wheels'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,59,13238,simple,PTCFH50,Platinum Drywall Tools,"Platinum 50"" Angle Head Handle","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum 50"" Angle Head Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,60,13239,simple,PTCP,Platinum Drywall Tools,Platinum Drywall Pump w/Filler,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Drywall Pump w/Filler'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,61,13240,simple,PTCR,Platinum Drywall Tools,Platinum Inside Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Inside Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,62,13241,simple,PTCRE,Platinum Drywall Tools,Platinum ECO Inside Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum ECO Inside Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,63,13242,simple,PTCRH50,Platinum Drywall Tools,"Platinum 50"" Corner Roller Handle","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum 50"" Corner Roller Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,64,13244,simple,PTEBH,Platinum Drywall Tools,"Platinum Extendable Flat Box Handle 40"" – 64""","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Extendable Flat Box Handle 40"" – 64""'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,65,13245,simple,PTEXT3IN11,Platinum Drywall Tools,Platinum Extendable Angle Head Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Extendable Angle Head Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,66,13246,simple,PTFA,Platinum Drywall Tools,"Platinum 4"" Flat Applicator","seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum 4"" Flat Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,67,13247,variable,PTFB,Platinum Drywall Tools,Platinum Flat Finishing Box,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Flat Finishing Box'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,68,13248,simple,PTFIN,Platinum Drywall Tools,Platinum Drywall Starter Finishing Set,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Drywall Starter Finishing Set'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,69,13249,simple,PTICA,Platinum Drywall Tools,Platinum Inside 90 Degree Applicator,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Inside 90 Degree Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,70,13250,simple,PTMNBH,Platinum Drywall Tools,Platinum Mini Box Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Mini Box Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,71,13251,variable,PTNS,Platinum Drywall Tools,Platinum Nail Spotter,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Nail Spotter'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,72,13252,simple,PTOCA,Platinum Drywall Tools,Platinum Outside 90 Degree Applicator,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Outside 90 Degree Applicator'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,73,13253,simple,PTOCR,Platinum Drywall Tools,Platinum Outside 90 Degree Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Outside 90 Degree Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,74,13254,variable,PTSSCF,Platinum Drywall Tools,Platinum Stainless Steel Corner Flusher,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Stainless Steel Corner Flusher'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,75,13255,simple,PTTP,Platinum Drywall Tools,Platinum Semi Automatic Drywall Taper,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='Platinum Semi Automatic Drywall Taper'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,76,13272,simple,SS2004,SurPro,Stilt Socks w/ All Models-Large,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='SurPro Stilt Socks w/ All Models-Large | Part #SS2004'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,77,13273,simple,SS2005,SurPro,Stilt Socks w/ All Models-XL,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='SurPro Stilt Socks w/ All Models-XL | Part #SS2005'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,78,13275,simple,03TT,TapeTech,TapeTech EasyClean® Automatic Mini - Taper,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Automatic Mini - Taper'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,79,13286,simple,050073,TapeTech,TapeTech Automatic Taper Creaser Wheel,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Automatic Taper Creaser Wheel | 050073'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,80,13289,simple,050109F,TapeTech,Automatic Taper Hub,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Automatic Taper Hub | 050109F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,81,13339,simple,054245F,TapeTech,TapeTech Trigger Assembly for Taper,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Trigger Assembly for Taper | 054245F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,82,13343,simple,056248G,TapeTech,Gold Taper Tube,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gold Taper Tube | 056248G'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,83,13344,simple,056707,TapeTech,TapeTech Bazooka Oil Aerosol Spray 8oz,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Bazooka Oil Aerosol Spray 8oz | 056707'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,84,13345,simple,057356,TapeTech,Pump Tube Cleaning Brush,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Pump Tube Cleaning Brush | 057356'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,85,13346,simple,058126F,TapeTech,TapeTech Automatic Taper Stainless Steel Drive Chain,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech TapeTech Automatic Taper Stainless Steel Drive Chain | 058126F'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,86,13368,simple,07TT,TapeTech,TapeTech EasyClean® Automatic Taper,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Automatic Taper'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,87,13369,simple,07TTC,TapeTech,TapeTech EasyClean® Carbon Fiber Automatic Taper,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech EasyClean® Carbon Fiber Automatic Taper'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,88,13370,simple,10128,TapeTech,TapeTech Full Set – Configurable,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Full Set – Configurable'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,89,13371,simple,10354,TapeTech,TapeTech JUMBO PRO™ Set – Configurable,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech JUMBO PRO™ Set – Configurable'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,90,13372,simple,10355,TapeTech,TapeTech Taping Tools Drywall Finishing Set – Configurable,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Taping Tools Drywall Finishing Set – Configurable'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,91,13373,simple,10356,TapeTech,TapeTech Flat Box Set – Configurable,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Flat Box Set – Configurable'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,92,13374,simple,13669,TapeTech,TapeTech Taping Set – Configurable,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Taping Set – Configurable'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,93,13382,simple,14TT,TapeTech,TapeTech MudRunner®,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech MudRunner®'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,94,13385,simple,152006,TapeTech,Corner Roller Stud,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Roller Stud | 152006'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,95,13390,simple,15TTE,TapeTech,TapeTech Inside Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Inside Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,96,13391,simple,15TTEWHANDLE,TapeTech,TapeTech Corner Roller with Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Roller with Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,97,13392,simple,15TTEXHTT,TapeTech,TapeTech Corner Roller with Extendable XHTT Handle,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Corner Roller with Extendable XHTT Handle'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,98,13393,simple,16TT,TapeTech,TapeTech Outside Corner Applicator Head,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Outside Corner Applicator Head'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,99,13394,simple,16TT90,TapeTech,TapeTech Mud Applicator Head – 90° Inside Corner,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Mud Applicator Head – 90° Inside Corner'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,100,13396,simple,17TT,TapeTech,TapeTech Outside Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Outside Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,101,13397,simple,17TTE,TapeTech,TapeTech Flex Tape Outside Corner Roller,"seo_description='2026-05-07'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Flex Tape Outside Corner Roller'; schema_brand='index,follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,102,13401,simple,200,TapeTech,Gooser Assembly Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Gooser Assembly Kit | 200'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,103,13416,simple,215,TapeTech,Drive Dog Assembly Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Drive Dog Assembly Kit | 215'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,104,13436,simple,335,TapeTech,Piston Assembly Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Piston Assembly Kit | 335'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
high,shifted_seo_schema_metadata,105,13437,simple,340,TapeTech,Cutter Chain Assembly Kit,"seo_description='2026-05-11'; seo_canonical='v2-production-normalized'; seo_robots='TapeTech Cutter Chain Assembly Kit | 340'; schema_brand='index, follow'",Move generated SEO title/description/canonical/robots/schema fields back into the correct Woo columns; replace v2-production-normalized with a /product/.../ canonical.
